Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange
GAGA,Le Gaga Holdings Limited,3.6975,46001743.73,12441310,2010,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/gaga,nasdaq
LBIX,Leading Brands Inc,3.9201,11445504.21,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix,nasdaq
LTRE,"Learning Tree International, Inc.",3.25,42973251.75,n/a,1995,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ltre,nasdaq
LGCY,Legacy Reserves LP,25.3,1455122796,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy,nasdaq
LMAT,"LeMaitre Vascular, Inc.",7.9,123077631.3,n/a,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat,nasdaq
LEVY,Levy Acquisition Corp.,9.64,180750000,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/levy,nasdaq
LEVYU,Levy Acquisition Corp.,10.03,188062500,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/levyu,nasdaq
LEVYW,Levy Acquisition Corp.,0.64,0,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/levyw,nasdaq
LXRX,"Lexicon Pharmaceuticals, Inc.",1.65,847754095.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx,nasdaq
LGIH,"LGI Homes, Inc.",18.09,375610792.4,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/lgih,nasdaq
LHCG,LHC Group,21.94,386462327.5,n/a,2005,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lhcg,nasdaq
LBTYA,Liberty Global plc,41.29,9173037352,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya,nasdaq
LBTYB,Liberty Global plc,41.13,22804016719,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyb,nasdaq
LBTYK,Liberty Global plc,40.44,22421454805,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk,nasdaq
LINTA,Liberty Interactive Corporation,28.62,14252472026,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/linta,nasdaq
LINTB,Liberty Interactive Corporation,28.28,14083155447,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lintb,nasdaq
LVNTA,Liberty Interactive Corporation,129.95,4597883103,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lvnta,nasdaq
LVNTB,Liberty Interactive Corporation,143.85,5499271427,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lvntb,nasdaq
LMCA,Liberty Media Corporation,129.47,14798102633,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmca,nasdaq
LMCB,Liberty Media Corporation,136.74,15629045756,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmcb,nasdaq
LPHI,Life Partners Holdings Inc,2.9,54077657.2,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/lphi,nasdaq
LPNT,"LifePoint Hospitals, Inc.",53.9,2542121975,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt,nasdaq
LCUT,"Lifetime Brands, Inc.",17.57,234763487.7,n/a,1991,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lcut,nasdaq
LFVN,Lifevantage Corporation,1.32,137203084.9,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lfvn,nasdaq
LWAY,"Lifeway Foods, Inc.",13.89,227046176.1,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lway,nasdaq
LGND,Ligand Pharmaceuticals Incorporated,63.28,1304487079,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd,nasdaq
LTBR,Lightbridge Corporation,2.55,38395969.65,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ltbr,nasdaq
LPTH,"LightPath Technologies, Inc.",1.57,22440490.42,n/a,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/lpth,nasdaq
LIWA,"Lihua International, Inc.",5,150160580,n/a,2009,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/liwa,nasdaq
LLEX,"Lilis Energy, Inc.",3.15,87030805.05,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/llex,nasdaq
LIME,Lime Energy Co.,3.8,13655003.6,n/a,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/lime,nasdaq
LLNW,"Limelight Networks, Inc.",2.15,210363107.9,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/llnw,nasdaq
LMNR,Limoneira Co,22.84,320910907.6,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/lmnr,nasdaq
LINC,Lincoln Educational Services Corporation,3.63,86692193.61,n/a,2005,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/linc,nasdaq
LECO,"Lincoln Electric Holdings, Inc.",71.85,5797086267,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/leco,nasdaq
LLTC,Linear Technology Corporation,47.85,11288811046,n/a,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/lltc,nasdaq
LNCO,"Linn Co, LLC",27.32,3510701960,n/a,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lnco,nasdaq
LINE,"Linn Energy, LLC",28.47,9435427954,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/line,nasdaq
LIOX,"Lionbridge Technologies, Inc.",6.65,429607602.6,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/liox,nasdaq
LPCN,Lipocine Inc.,7.5874,96907615.77,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lpcn,nasdaq
LPDX,"LipoScience, Inc.",3.03,45943799.1,n/a,2013,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/lpdx,nasdaq
LIQD,"Liquid Holdings Group, Inc.",4.2001,102845278.2,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/liqd,nasdaq
LQDT,"Liquidity Services, Inc.",26.09,842419801.3,n/a,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lqdt,nasdaq
LFUS,"Littelfuse, Inc.",91.2,2052964075,n/a,n/a,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/lfus,nasdaq
LIVE,"LiveDeal, Inc.",7.08,95363649.36,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/live,nasdaq
LPSN,"LivePerson, Inc.",11.74,642420888.9,n/a,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/lpsn,nasdaq
LKQ,LKQ Corporation,25.89,7802809520,n/a,n/a,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/lkq,nasdaq
LMIA,"LMI Aerospace, Inc.",13.99,179611818.1,n/a,1998,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmia,nasdaq
LNBB,"LNB Bancorp, Inc.",11.19,108151036.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lnbb,nasdaq
LOCM,Local Corporation,1.9,43767370.2,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/locm,nasdaq
LOGI,Logitech International S.A.,14.74,2381795991,n/a,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/logi,nasdaq
LOGM,"LogMein, Inc.",43.18,1045347038,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/logm,nasdaq
LOJN,LoJack Corporation,5.79,108865814.9,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/lojn,nasdaq
LOOK,"LookSmart, Ltd.",2.16,12461802.48,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/look,nasdaq
LORL,"Loral Space and Communications, Inc.",70.74,2187272665,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lorl,nasdaq
LABC,"Louisiana Bancorp, Inc.",19.8,57163768.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/labc,nasdaq
LPTN,"Lpath, Inc.",4.75,71145951.25,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lptn,nasdaq
LPLA,LPL Financial Holdings Inc.,51.3,5153489347,n/a,2010,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lpla,nasdaq
LRAD,LRAD Corporation,2.08,68917430.4,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/lrad,nasdaq
LSBI,LSB Financial Corp.,29.24,45500480.96,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/lsbi,nasdaq
LSI,LSI Corporation,11.07,6180709989,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/lsi,nasdaq
LYTS,LSI Industries Inc.,8.14,195966324.2,n/a,1985,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/lyts,nasdaq
LTXC,LTX-Credence Corporation,8.64,417911382.7,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ltxc,nasdaq
LULU,lululemon athletica inc.,51.89,5967661340,n/a,2007,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/lulu,nasdaq
LMNS,Lumenis Ltd.,10.68,0,n/a,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/lmns,nasdaq
LMNX,Luminex Corporation,17.84,748847968.7,n/a,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmnx,nasdaq
LMOS,Lumos Networks Corp.,13.4,297367185.4,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lmos,nasdaq
LUNA,Luna Innovations Incorporated,1.46,21146577.22,n/a,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/luna,nasdaq
MBTF,M B T Financial Corp,4.92,104616833.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbtf,nasdaq
MTSI,"M/A-COM Technology Solutions Holdings, Inc.",20.53,963701645.3,n/a,2012,Technology,Semiconductors,http://www.nasdaq.com/symbol/mtsi,nasdaq
MCBC,Macatawa Bank Corporation,5.09,171983113.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mcbc,nasdaq
MFNC,Mackinac Financial Corporation,13.5,75348076.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfnc,nasdaq
MGNX,"MacroGenics, Inc.",28.28,776889184.1,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mgnx,nasdaq
MCBK,"Madison County Financial, Inc.",18,54927972,n/a,2012,Finance,Savings Institutions,http://www.nasdaq.com/symbol/mcbk,nasdaq
MAGS,Magal Security Systems Ltd.,3.78,61037633.16,n/a,1993,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/mags,nasdaq
MGLN,"Magellan Health Services, Inc.",58.4,1604778506,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/mgln,nasdaq
MPET,Magellan Petroleum Corporation,1.41,63941679.69,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mpet,nasdaq
MGIC,Magic Software Enterprises Ltd.,7.95,350850870.8,n/a,1991,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mgic,nasdaq
CALL,magicJack VocalTec Ltd,20.29,361701612.6,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/call,nasdaq
MNGA,MagneGas Corporation,1.35,34604135.55,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mnga,nasdaq
MAG,"Magnetek, Inc.",19,63355975,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mag,nasdaq
MGYR,"Magyar Bancorp, Inc.",8,46491152,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/mgyr,nasdaq
MHLD,"Maiden Holdings, Ltd.",12.41,901382492,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhld,nasdaq
MHLDO,"Maiden Holdings, Ltd.",48.51,160083000,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhldo,nasdaq
MSFG,"MainSource Financial Group, Inc.",16.71,341288783,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msfg,nasdaq
COOL,Majesco Entertainment Company,0.44,20442296.16,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cool,nasdaq
MMYT,MakeMyTrip Limited,24.86,940129227.8,n/a,2010,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/mmyt,nasdaq
MBUU,"Malibu Boats, Inc.",20.71,228946233.4,n/a,2014,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mbuu,nasdaq
MLVF,"Malvern Bancorp, Inc.",10.23,67093178.79,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/mlvf,nasdaq
MAMS,"MAM Software Group, Inc.",5.45,79103937.8,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mams,nasdaq
MNDL,"Mandalay Digital Group, Inc",4.01,148450204,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mndl,nasdaq
MANH,"Manhattan Associates, Inc.",34.67,2650387535,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/manh,nasdaq
LOAN,"Manhattan Bridge Capital, Inc",1.97,8384694.3,n/a,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/loan,nasdaq
MNTX,"Manitex International, Inc.",15.74,217232100,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mntx,nasdaq
MTEX,"Mannatech, Incorporated",17.26,45806538.38,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mtex,nasdaq
MNKD,MannKind Corporation,4.83,1821916688,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnkd,nasdaq
MANT,ManTech International Corporation,29.09,1077568187,n/a,2002,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/mant,nasdaq
MCHX,"Marchex, Inc.",10.65,386885830.2,n/a,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mchx,nasdaq
MARPS,Marine Petroleum Trust,15.7183,31436600,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/marps,nasdaq
MKTX,"MarketAxess Holdings, Inc.",57.99,2191480257,n/a,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mktx,nasdaq
MKTO,"Marketo, Inc.",32.565,1309388923,n/a,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mkto,nasdaq
MRLN,Marlin Business Services Corp.,20.81,271706555.8,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/mrln,nasdaq
FISH,"Marlin Midstream Partners, LP",17.6001,313373194.9,n/a,2013,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/fish,nasdaq
MAR,Marriott International,55.44,16345003253,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mar,nasdaq
MBII,"Marrone Bio Innovations, Inc.",13.83,271294798.2,n/a,2013,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mbii,nasdaq
MRTN,"Marten Transport, Ltd.",20.27,675586715,n/a,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/mrtn,nasdaq
MMLP,Martin Midstream Partners L.P.,42.93,1142894309,n/a,2002,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mmlp,nasdaq
MRVL,Marvell Technology Group Ltd.,15.43,7590017000,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/mrvl,nasdaq
MASI,Masimo Corporation,26.62,1509496736,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/masi,nasdaq
MTRX,Matrix Service Company,33.25,875841874.3,n/a,1990,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/mtrx,nasdaq
MAT,"Mattel, Inc.",39.95,13597441645,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mat,nasdaq
MATR,Mattersight Corporation,7.09,135176011.5,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/matr,nasdaq
MATW,Matthews International Corporation,40.35,1102631256,n/a,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/matw,nasdaq
MFRM,Mattress Firm Holding Corp.,47.91,1624222015,n/a,2011,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/mfrm,nasdaq
MTSN,"Mattson Technology, Inc.",2.28,167405903.8,n/a,1994,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mtsn,nasdaq
MXIM,"Maxim Integrated Products, Inc.",32.29,9107915661,n/a,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxim,nasdaq
MXWL,"Maxwell Technologies, Inc.",12.62,373431441.1,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mxwl,nasdaq
MZOR,Mazor Robotics Ltd.,21.3,239509341,11244570,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mzor,nasdaq
MBFI,MB Financial Inc.,30.25,1662620072,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfi,nasdaq
MCGC,MCG Capital Corporation,3.81,268644780.2,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/mcgc,nasdaq
MGRC,McGrath RentCorp,33.83,871364012.4,n/a,1984,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mgrc,nasdaq
MDCA,MDC Partners Inc.,22.35,1105105025,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/mdca,nasdaq
MEAS,"Measurement Specialties, Inc.",66.74,1065978888,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/meas,nasdaq
MCOX,Mecox Lane Limited,3.65,19832877.25,5433665,2010,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/mcox,nasdaq
TAXI,Medallion Financial Corp.,13.14,329531292.9,n/a,1996,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/taxi,nasdaq
MDAS,"MedAssets, Inc.",24.21,1494999142,n/a,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdas,nasdaq
MBIS,Mediabistro Inc.,2.4701,14876135.26,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mbis,nasdaq
MDCI,Medical Action Industries Inc.,6.97,114242677.2,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/mdci,nasdaq
MNOV,"MediciNova, Inc.",2.06,46139762.58,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnov,nasdaq
MDSO,"Medidata Solutions, Inc.",52.63,2851045045,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdso,nasdaq
MDVN,"Medivation, Inc.",61.08,4662481453,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdvn,nasdaq
MDWD,MediWound Ltd.,15.1,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/mdwd,nasdaq
MEIP,"MEI Pharma, Inc.",11.54,248053119.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/meip,nasdaq
MELA,"MELA Sciences, Inc",0.63,32823600.39,n/a,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mela,nasdaq
MPEL,Melco Crown Entertainment Limited,37.46,6947105791,185453972,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mpel,nasdaq
MLNX,"Mellanox Technologies, Ltd.",38.97,1727042765,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/mlnx,nasdaq
MEMP,Memorial Production Partners LP,22.48,1376942937,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/memp,nasdaq
MENT,Mentor Graphics Corporation,21.58,2489477907,n/a,1984,Technology,EDP Services,http://www.nasdaq.com/symbol/ment,nasdaq
MTSL,MER Telemanagement Solutions Ltd.,1.88,8752447.16,n/a,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/mtsl,nasdaq
MELI,"MercadoLibre, Inc.",96.28,4251136722,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/meli,nasdaq
MBWM,Mercantile Bank Corporation,20.52,179326496.2,n/a,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/mbwm,nasdaq
MERC,Mercer International Inc.,7.54,421136928.2,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/merc,nasdaq
MBVT,"Merchants Bancshares, Inc.",31.41,198527878.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbvt,nasdaq
MRCY,Mercury Systems Inc,12.68,421629616,n/a,1998,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mrcy,nasdaq
MRGE,Merge Healthcare Incorporated.,2.4,233076355.2,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/mrge,nasdaq
MWRX,MergeWorthRx Corp.,8.08,82423676,n/a,2013,Finance,Business Services,http://www.nasdaq.com/symbol/mwrx,nasdaq
VIVO,Meridian Bioscience Inc.,21.37,887948139.6,n/a,1986,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vivo,nasdaq
EBSB,"Meridian Interstate Bancorp, Inc.",25.47,566192929.6,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ebsb,nasdaq
MMSI,"Merit Medical Systems, Inc.",13.82,592355217,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mmsi,nasdaq
MACK,"Merrimack Pharmaceuticals, Inc.",5.06,521374385,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mack,nasdaq
MERU,"Meru Networks, Inc.",4.52,104145320,n/a,2010,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/meru,nasdaq
MSLI,Merus Labs International Inc.,1.51,75736333.12,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/msli,nasdaq
MLAB,"Mesa Laboratories, Inc.",88.45,304890157.3,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mlab,nasdaq
CASH,"Meta Financial Group, Inc.",43.05,262941651,n/a,1993,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cash,nasdaq
MBLX,"Metabolix, Inc.",1.2,41497738.8,n/a,2006,Basic Industries,Containers/Packaging,http://www.nasdaq.com/symbol/mblx,nasdaq
MEOH,Methanex Corporation,63.66,6135380891,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meoh,nasdaq
MEIL,METHES ENERGIES INTERNATIONAL LTD,2.5,20930665,n/a,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meil,nasdaq
MEILW,METHES ENERGIES INTERNATIONAL LTD,0.5,0,n/a,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meilw,nasdaq
MEILZ,METHES ENERGIES INTERNATIONAL LTD,0.36,0,n/a,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meilz,nasdaq
METR,"Metro Bancorp, Inc",20.46,289765179.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/metr,nasdaq
MFRI,"MFRI, Inc.",14.03,99405875.11,n/a,1989,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/mfri,nasdaq
